date,symbol,ltp,cci 2,cci 4,cci 10,cci 30,cci 60,cci 90,cci 120,cci 150,st 10-2
25th Aug,MUKTAARTS,72.35,-66.67,-75.70,-111.40,-131.72,-142.43,-99.74,-47.39,-59.16,81.59
25th Aug,BLKASHYAP,72.10,-66.67,12.59,87.38,36.40,88.69,87.19,77.12,80.22,74.53
25th Aug,SHIVAMILLS,72,66.67,133.33,101.51,-65.75,-122.97,-124.59,-96.12,-89.96,76.07
25th Aug,SILGO,71.82,-66.67,64.28,115.02,305.95,496.67,427.77,305.73,245.49,66.83
25th Aug,NRL,71.75,66.67,129.73,66.81,-59.09,-101.71,-26.50,2.49,-23.75,73.62
25th Aug,NEXT50IETF,71.15,-66.67,-106.55,45.10,20.20,4.31,44.93,61.14,72.92,68.44
25th Aug,TARACHAND,71.10,-66.67,-133.33,-206.47,-96.74,27.42,55.14,78.14,98.62,77.59
25th Aug,MANAKSIA,71,-66.67,-102.55,34.64,-76.73,-93.61,-34.77,15.83,-5.75,75.26
25th Aug,BYKE,70.81,66.67,-55.96,-130.08,-112.31,-132.34,-125.66,-61.87,-62.67,77.04
25th Aug,PSUBNKIETF,70.70,-66.67,-73.49,-97.36,-23.42,-31.12,32.99,56.08,69.14,71.98
25th Aug,ABSLNN50ET,70.70,66.67,-64.98,49.80,31.65,16.01,52.87,63.32,75.37,71.25
25th Aug,NMDC,70.68,66.67,-54.20,-16.78,-23.00,12.30,35.36,55.15,68.88,73.26
25th Aug,HDFCPSUBK,70.57,-66.67,-76.54,-71.86,-5.73,-16.34,40.90,60.34,72.86,69.51
25th Aug,PSUBANKADD,70.34,-66.67,-133.33,-61.94,-7.56,-16.83,40.33,59.99,72.65,69.33
25th Aug,IDFCFIRSTB,70.28,66.67,-49.70,8.95,-30.38,-45.52,-1.80,41.65,54.10,71.34
25th Aug,BANKPSU,70.11,-66.67,-75.34,-78.76,-10.53,-23.92,37.28,58.47,71.27,69.61
25th Aug,SIKKO,70,-66.67,-133.33,-119.85,-82.32,-121.16,-154.88,-160.97,-112.62,76.03
25th Aug,MITCON,70,66.67,-66.34,-94.37,-108.13,-155.66,-132.15,-113.34,-108.27,78.40
25th Aug,NKIND,69.89,66.67,-20.24,26.02,66.64,28.42,8.66,34.97,30.96,63.02
25th Aug,BLUECOAST,69.73,-66.67,-98.23,-89.26,65.43,125.66,180.55,191.39,223.96,76.70
25th Aug,GEEKAYWIRE,69.45,66.67,14.20,82.56,32.02,-17.97,-51.31,-65.27,-72.28,70.62
25th Aug,HDFCNEXT50,69.04,-66.67,-125.33,18.32,11.39,-2.10,40.81,58.42,70.81,69.66
25th Aug,GOLDTECH,68.10,-66.67,-112.75,-88.78,-86.05,-39.44,-2.09,34.21,37.96,67.36
25th Aug,LLOYDSENGG,67.95,-66.67,-133.33,-49.14,-74.63,-7.15,29.15,47.91,26.78,73.21
25th Aug,GATEWAY,67.73,-66.67,-125.42,17.05,44.31,91.78,105.14,111.67,37.68,70.67
25th Aug,KAVDEFENCE,67.61,-66.67,15.61,88.25,204.24,179.87,182.77,207.05,221.61,66.63
25th Aug,MONEXT50,67.46,66.67,-43.81,48.59,36.26,24.21,NaN,NaN,NaN,65.81
25th Aug,ROSSELLIND,67.25,66.67,93.96,126.06,-5.36,-50.99,-63.93,-10.67,-5.23,65.02
25th Aug,DHANI,66.50,66.67,99.42,213.41,110.46,21.21,53.47,75.32,11.35,59.21
25th Aug,DHRUV,66.40,66.67,128.13,110.69,-47.44,-54.94,-48.41,-70.21,-58.66,61.70
25th Aug,MANALIPETC,66.18,-66.67,-85.84,19.77,-44.56,-13.06,34.76,51.92,65.42,69.91
25th Aug,BODALCHEM,65.94,-66.67,-111.32,-92.50,-101.32,-143.49,-110.76,-41.81,-21.46,71.53
25th Aug,SURYALAXMI,65.83,-66.67,-104.23,-73.43,-108.22,-160.70,-69.45,-27.00,-43.01,71.41
25th Aug,SANGHIIND,65.45,-66.67,-128.20,-26.10,-74.78,22.38,47.46,69.60,84.33,68.29
25th Aug,GLOBAL,64.55,66.67,79.32,33.54,28.73,36.60,66.04,68.03,69.88,67.48
25th Aug,MMTC,63.83,-66.67,-69.77,36.77,-53.83,-95.91,-17.99,18.58,16.26,66.46
25th Aug,ADVANIHOTR,63.83,66.67,52.84,116.06,131.97,163.69,159.97,156.11,122.15,59.03
25th Aug,ISHANCH,63.72,-66.67,-31.27,75.84,91.63,82.01,96.19,NaN,NaN,56.16
25th Aug,ACLGATI,63.30,66.67,-17.30,52.87,-73.83,-118.86,-73.00,-19.29,-39.25,66.48
25th Aug,RKEC,63.30,66.67,20.03,-76.19,-99.21,-116.70,-129.58,-116.97,-119.39,70.24
25th Aug,MASPTOP50,63.14,66.67,-51.31,-76.50,59.27,102.70,129.88,148.72,130.91,61.62
25th Aug,NIF5GETF,62.82,66.67,66.67,26.97,-58.92,-1.76,39.99,56.24,65.51,62.40
25th Aug,SHRADHA,62.80,-66.67,-132.99,-128.61,-77.38,-98.75,-59.33,-37.82,-48.29,68.37
25th Aug,MOMIDMTM,62.70,-66.67,-75.91,62.59,29.53,NaN,NaN,NaN,NaN,64.37
25th Aug,GSEC5IETF,62.60,-66.67,9.95,-60.32,-102.89,-66.45,15.91,47.08,60.29,63.53
25th Aug,GILT5YBEES,62.41,66.67,-5.56,-55.56,-124.12,-71.27,11.62,44.17,57.02,62.92
25th Aug,MOMOMENTUM,62.24,66.67,102.70,71.41,47.76,-25.89,21.62,49.64,58.94,62.67
25th Aug,MOM100,62.13,66.67,9.76,73.14,-10.80,-43.79,21.68,48.79,62.41,63.33
25th Aug,AAREYDRUGS,62.11,-66.67,-115.02,-236.40,-199.99,-23.07,13.22,48.76,63.97,67.11
25th Aug,MOGSEC,61.52,66.67,-41.62,-60.70,-127.91,-115.83,-32.53,26.20,45.00,61.21
25th Aug,GFLLIMITED,61.50,-66.67,-87.61,-23.64,-68.22,-89.45,8.05,30.29,-2.35,65.72
25th Aug,ASIANTILES,61,-66.67,-101.30,14.14,42.05,-11.36,44.81,62.05,60.49,59.23
25th Aug,BIGBLOC,60.76,66.67,133.33,112.67,51.52,-13.01,-49.89,-63.65,-70.14,54.59
25th Aug,AARTECH,59.87,-66.67,-93.79,-116.76,-119.56,-109.05,-43.50,-17.67,-30.04,65.80
25th Aug,JAYNECOIND,59.83,-66.67,-119.31,23.77,96.81,145.12,201.21,230.44,269.18,54.81
25th Aug,RADIANTCMS,59.73,66.67,100.96,109.45,65.93,-17.15,-52.11,-32.64,-48.45,54.84
25th Aug,SPENCERS,59.69,66.67,-22.97,76.98,17.11,-45.85,-75.13,-83.63,-77.77,56.26
25th Aug,FMCGIETF,59.65,-66.67,-92.90,33.38,18.94,50.61,31.56,54.97,59.31,60.64
25th Aug,MANAKSTEEL,59.50,66.67,-61.50,-41.66,-113.71,-98.73,-78.10,8.08,17.45,63.78
25th Aug,TEXMOPIPES,59.25,66.67,78.25,111.08,-43.43,-95.94,-75.83,-4.49,-1.38,61.85
25th Aug,MAHESHWARI,59,66.67,-64.65,-84.50,-143.39,-44.14,-5.35,20.48,-5.68,58.13
25th Aug,MODTHREAD,58.90,-66.67,37.11,98.60,190.82,273.84,285.72,250.22,253.55,51.59
25th Aug,IMAGICAA,58.75,66.67,80.98,29.80,-92.37,-142.58,-149.22,-155.87,-167.10,61.30
25th Aug,LICNMID100,58.46,66.67,9.52,74.54,16.73,-14.77,36.47,56.64,49.08,56.59
25th Aug,MOINFRA,58.22,-66.67,-86.89,-87.58,-80.41,-117.36,NaN,NaN,NaN,59.74
25th Aug,HDFCQUAL,58.18,66.67,86.73,96.72,100.01,74.26,84.70,77.13,88.41,58.55
25th Aug,TTML,58.14,-66.67,-120.38,-55.88,-61.13,-97.93,-71.88,-60.56,-72.19,60.74
25th Aug,MARALOVER,57.89,66.67,-62.69,-130.39,-104.63,-185.93,-220.10,-172.97,-181.36,63.79
25th Aug,AMJLAND,57.77,66.67,133.33,117.63,-37.23,-91.65,-15.00,15.52,20.04,60.16
25th Aug,AHLADA,57.48,-66.67,-133.33,-162.62,-149.66,-200.89,-222.44,-164.16,-116.42,63.48
25th Aug,OBCL,57.47,66.67,77.42,183.79,242.15,390.95,423.58,282.83,286.35,55.71
25th Aug,SUZLON,57.43,-66.67,-110.89,-91.45,-138.56,-204.00,-97.57,-43.03,-22.23,62.36
25th Aug,SHAHALLOYS,57.11,66.67,133.33,59.41,-46.46,-38.91,-39.95,11.31,-0.294,62.09
25th Aug,UTIBANKETF,56.95,-66.67,-133.33,-98.47,-102.24,-107.23,-43.97,28.58,44.17,58.96
25th Aug,PLAZACABLE,56.87,66.67,-5.20,65.51,-63.62,-115.14,-88.87,-38.06,-59.72,59.80
25th Aug,HMT,56.84,-66.67,-105.49,7.49,-60.45,-103.05,-28.14,-1.77,-10.96,59.69
25th Aug,HDFCNIFBAN,56.67,-66.67,-94.60,-79.65,-101.65,-105.26,-36.28,31.76,46.51,58.39
25th Aug,BANKIETF,56.55,-66.67,-89.56,-52.47,-81.62,-85.72,-26.32,34.77,48.82,58.32
25th Aug,BANKETFADD,56.36,66.67,-60.94,-51.48,-84.47,-90.80,-33.33,32.70,47.13,57.30
25th Aug,ABSLBANETF,56.36,66.67,-32.80,29.39,-43.62,-56.20,-5.16,41.96,54.24,58.02
25th Aug,DIGJAMLMTD,56.24,66.67,92.46,75.96,-0.373,65.52,95.83,125.96,109.01,50.25
25th Aug,BANKBETF,56.08,66.67,-48.13,-4.42,-66.22,-74.25,-20.30,36.99,50.51,58.11
25th Aug,BBNPNBETF,55.67,-66.67,-72.06,-33.25,-73.55,-86.73,-28.16,34.08,48.38,55.00
25th Aug,EBANKNIFTY,55.66,-66.67,-72.62,-51.26,-79.72,-89.55,-28.28,34.20,48.46,56.33
25th Aug,NETWORK18,55.23,-66.67,-100.09,-136.18,-96.92,-46.02,32.68,52.42,59.70,59.74
25th Aug,SIGIND,55.20,-66.67,2.41,25.54,-71.31,-113.32,-49.90,-10.14,-14.71,57.76
25th Aug,21STCENMGM,54.88,-66.67,-128.84,-182.63,-130.63,-112.10,-108.73,-132.19,-133.91,59.41
25th Aug,MAHABANK,54.33,-66.67,-118.06,-139.89,-95.88,-80.64,11.10,42.55,56.37,53.20
25th Aug,HILTON,54.01,-66.67,-109.91,-102.28,-115.91,-132.22,-133.26,-146.66,-132.09,58.78
25th Aug,TARMAT,53.52,-66.67,-106.66,-78.45,-78.69,-70.32,-23.04,-8.30,-39.83,52.07
25th Aug,IFCI,53.49,-66.67,-102.82,-10.88,-82.61,-127.73,-26.19,5.39,9.67,56.84
25th Aug,SNOWMAN,53.41,66.67,-62.84,-8.64,-57.10,-106.61,-56.40,-6.53,-14.38,56.51
25th Aug,EQUITASBNK,53.31,-66.67,-133.33,-101.40,-97.45,-140.03,-188.07,-126.47,-138.08,57.20
25th Aug,ELGIRUBCO,53.09,-66.67,-133.33,-3.89,-3.21,-30.16,-58.48,-74.16,-63.92,59.85
25th Aug,RTNINDIA,52.82,66.67,-52.45,42.31,-55.45,-61.91,-1.29,25.68,24.71,55.34
25th Aug,NOVAAGRI,52.77,66.67,133.33,134.67,-42.72,0.181,36.39,61.23,15.97,54.19
25th Aug,INDORAMA,52.75,-66.67,-63.02,11.36,88.23,110.21,91.51,95.62,113.84,50.92
25th Aug,FILATEX,52.67,-66.67,-98.08,-58.60,-85.48,-94.83,-4.16,31.68,40.02,56.64
25th Aug,VASWANI,52.50,66.67,-40.43,18.74,-39.12,42.31,72.06,94.72,90.33,56.90
25th Aug,ORICONENT,52.05,-66.67,-120.50,-64.02,59.58,113.53,148.46,157.02,177.18,50.37
25th Aug,ONMOBILE,52.04,-66.67,-86.26,-131.26,-98.48,-114.17,-20.09,14.43,-21.05,57.24
25th Aug,MOMENTUM50,51.76,-66.67,65.25,67.32,9.94,-53.18,-3.08,37.47,46.56,52.51
25th Aug,VASCONEQ,51.61,-66.67,-114.56,55.76,-34.95,-35.11,27.08,49.43,55.00,53.12
25th Aug,MOALPHA50,51.38,-66.67,-112.50,52.67,-36.58,NaN,NaN,NaN,NaN,52.07
25th Aug,WEWIN,51,66.67,76.98,3.25,77.77,61.53,83.35,98.79,9.08,45.79
25th Aug,KARMAENG,51,-66.67,-133.33,-188.03,-108.45,-121.54,-102.13,-85.28,-90.73,58.46
25th Aug,TRACXN,50.99,-66.67,-74.81,-102.56,-116.76,-187.30,-158.51,-116.91,-107.87,54.92
25th Aug,GINNIFILA,50.99,-66.67,57.82,-61.57,43.94,92.34,88.77,91.37,106.15,55.07
25th Aug,BALAJEE,50.78,-66.67,-23.80,43.24,80.85,108.58,132.24,85.77,0.402,47.49
25th Aug,AMDIND,50.60,-66.67,38.63,122.16,28.95,48.14,60.36,65.57,35.15,53.95
25th Aug,SHREERAMA,50.51,66.67,133.33,262.36,279.35,212.79,164.18,147.64,156.96,42.05
25th Aug,BANG,50.37,66.67,-2.09,-24.03,-75.65,-119.19,-65.79,-41.79,-54.74,54.22
25th Aug,PREMIERPOL,50.25,66.67,133.33,185.32,15.46,-18.61,-57.77,-67.70,-78.93,46.25
25th Aug,ARTNIRMAN,50,66.67,-6.30,-66.17,-116.84,-147.00,-39.14,-16.36,-16.33,53.86
25th Aug,SELECTIPO,49.77,-66.67,-83.49,22.49,55.07,90.97,87.81,NaN,NaN,47.78
25th Aug,ABAN,49.57,66.67,104.26,153.58,72.55,-1.98,37.23,59.32,61.70,45.71
25th Aug,SCILAL,49.57,66.67,20.41,67.47,-35.10,-86.14,-45.80,-7.94,-26.60,51.60
25th Aug,SONAMLTD,49.45,-66.67,-90.44,33.05,17.73,42.47,68.93,87.72,51.52,47.20
25th Aug,ICDSLTD,49.30,-66.67,48.14,115.53,84.99,-20.38,-0.360,18.86,19.12,45.69
25th Aug,ALPHA,49.27,66.67,-39.29,66.15,-27.03,-68.97,10.79,42.69,51.72,50.09
25th Aug,CONFIPET,49.09,-66.67,-102.30,-25.75,-78.06,-104.32,-117.42,-91.44,-93.11,52.04
25th Aug,MICEL,49.01,-66.67,62.61,94.74,-37.79,-80.47,-99.17,-113.26,-105.79,45.08
25th Aug,MCL,49,66.67,-56.02,-129.47,-100.96,-109.34,-121.10,-49.19,-28.64,47.96
25th Aug,REGENCERAM,48.99,66.67,97.17,9.54,-4.76,42.19,66.28,73.98,24.54,45.63
25th Aug,MIDSMALL,48.58,66.67,75.56,82.60,-28.83,-77.70,-17.45,29.14,39.83,49.49
25th Aug,OLAELEC,48.57,66.67,-59.79,62.75,164.65,95.52,32.23,3.28,-34.95,45.58
25th Aug,JISLJALEQS,48.35,-66.67,-102.29,-32.86,-73.51,-101.29,-117.76,-138.13,-125.86,47.12
25th Aug,FIBERWEB,48.34,-66.67,-97.70,-50.73,-45.45,-79.63,20.92,41.20,43.15,46.88
25th Aug,MOREPENLAB,48.22,-66.67,-110.30,33.94,-78.13,-146.11,-175.81,-88.58,-95.40,52.04
25th Aug,3PLAND,48,66.67,25.02,-43.91,24.21,-53.29,4.82,34.45,26.55,43.13
25th Aug,PARACABLES,47.25,-66.67,-98.55,-71.69,-118.93,-183.03,-153.50,-139.55,-120.19,51.53
25th Aug,ROML,47.24,-66.67,-24.54,62.94,-63.57,-85.48,-50.71,-29.60,-39.34,50.04
25th Aug,CAPTRUST,47.20,-66.67,-56.86,-71.98,-129.80,-139.62,-149.21,-172.17,-193.58,52.92
25th Aug,MADHAV,47.19,66.67,72.40,109.64,142.68,21.53,42.61,63.92,45.09,42.44
25th Aug,BALAXI,46.87,-66.67,-105.25,-136.68,-79.35,-109.23,-97.37,-86.33,-90.85,44.34
25th Aug,HPAL,46.75,66.67,-51.64,65.73,-76.12,-127.26,-160.62,-137.85,-97.16,48.58
25th Aug,RPOWER,46.46,-66.67,-79.49,39.43,-54.03,-105.58,-51.66,-21.19,-7.23,44.52
25th Aug,NIRAJ,46.46,-66.67,-73.47,-49.08,-124.06,-136.43,-139.65,-136.00,-129.08,52.53
25th Aug,ARSSINFRA,46.13,-66.67,-83.56,-78.84,-64.94,-17.43,38.30,58.78,73.86,53.01
25th Aug,ARENTERP,46.01,-66.67,-104.91,-54.09,-113.68,-83.52,-29.78,-6.81,-7.48,49.93
25th Aug,SAGILITY,45.69,-66.67,7.74,58.89,87.77,96.14,104.32,121.54,60.46,42.71
25th Aug,MTNL,45.55,-66.67,39.69,107.77,-23.03,-73.67,-21.62,-4.86,-12.29,43.20
25th Aug,SMALLCAP,45.54,66.67,31.32,86.83,-33.26,-74.35,-8.06,28.52,37.30,46.09
25th Aug,VARDHACRLC,45.50,66.67,84.30,114.96,-55.66,-38.58,0.566,29.38,7.11,48.18
25th Aug,ONEPOINT,45.47,-66.67,-74.94,-131.78,-117.29,-102.37,-99.73,-92.02,-100.81,48.73
25th Aug,MOHEALTH,45.41,-66.67,34.30,50.85,-8.62,44.87,74.92,88.11,101.70,46.69
25th Aug,IRB,45.05,66.67,40.33,-1.50,-58.73,-104.18,-110.55,-77.20,-86.66,46.16
25th Aug,AGROPHOS,45,66.67,105.01,123.49,114.74,188.79,209.83,201.13,209.71,39.67
25th Aug,ABMINTLLTD,44.90,-66.67,-133.33,-128.58,-146.97,-108.58,-107.61,-100.54,-98.70,47.16
25th Aug,RVHL,44.51,66.67,-55.43,52.90,35.67,-47.29,-48.08,-64.04,-78.13,40.31
25th Aug,BIOFILCHEM,44.45,66.67,62.18,128.21,-30.16,-80.70,-79.05,-60.88,-69.01,46.71
25th Aug,MOCAPITAL,44.08,-66.67,-86.25,-25.94,-48.07,-75.67,20.56,NaN,NaN,46.74
25th Aug,MURUDCERA,43.96,-66.67,-75.69,33.95,0.954,16.20,56.15,69.70,69.63,45.86
25th Aug,UJJIVANSFB,43.75,-66.67,-18.25,74.27,-41.57,-76.50,-50.91,12.09,31.75,44.86
25th Aug,RAJTV,43.56,-66.67,31.02,95.62,49.64,-2.84,-46.99,-51.33,-60.52,41.67
25th Aug,PASUPTAC,43.32,-66.67,34.25,-16.40,-101.70,-131.17,-116.52,-106.54,-77.56,45.56
25th Aug,DEVIT,43.17,-66.67,-49.86,-116.28,-345.27,-573.18,-663.07,-733.47,-416.28,63.07
25th Aug,COFFEEDAY,43.15,-66.67,6.75,87.44,174.28,221.79,204.80,193.01,201.11,39.86
25th Aug,CORALFINAC,43.02,-66.67,-116.81,-183.43,-121.15,-142.34,-38.42,6.87,1.31,47.38
25th Aug,ESG,43,66.67,7.91,66.58,91.57,59.01,83.01,76.03,84.35,41.89
25th Aug,BVCL,42.95,-66.67,-133.33,-25.83,-15.60,54.67,77.66,96.19,59.20,47.97
25th Aug,MALUPAPER,42.70,66.67,133.33,333.33,122.58,74.77,89.07,96.24,85.90,37.52
25th Aug,MBLINFRA,42.62,66.67,73.28,139.08,54.89,-15.45,-24.68,-1.97,-31.24,43.39
25th Aug,GULFPETRO,42.32,-66.67,38.60,108.57,-11.27,-71.26,-33.80,-1.55,-26.70,40.39
25th Aug,MSUMI,42.03,-66.67,-66.67,61.34,49.15,65.90,96.05,104.56,118.83,39.68
25th Aug,OSWALGREEN,41.88,-66.67,-13.95,9.23,-73.97,-112.92,-45.82,8.93,-0.742,40.61
25th Aug,CTE,41.66,-66.67,36.39,94.35,-33.66,-88.76,-64.05,-46.14,-54.35,45.69
25th Aug,UGARSUGAR,41.59,-66.67,-133.33,32.17,-67.10,-112.95,-116.02,-122.86,-133.67,42.81
25th Aug,BCLIND,41.50,-66.67,-12.54,-25.48,-87.44,-69.94,-2.31,28.15,6.32,44.64
25th Aug,EMULTIMQ,41.27,66.67,129.41,107.30,-18.28,-70.03,-17.84,26.14,33.89,42.07
25th Aug,RETAIL,41,66.67,-16.85,71.80,118.27,155.61,124.54,145.44,163.30,36.99
25th Aug,PROZONER,40.80,-66.67,-99.51,-163.05,-48.10,42.36,73.86,98.50,113.33,40.66
25th Aug,SBIBPB,40.77,-66.67,-115.90,-108.58,-36.34,-52.63,21.00,NaN,NaN,41.51
25th Aug,DWARKESH,40.18,-66.67,-133.33,24.54,-69.73,-117.34,-92.33,-53.57,-62.64,41.94
25th Aug,GUJRAFFIA,40.04,66.67,73.91,107.26,78.61,1.68,28.74,43.72,-32.24,41.99
25th Aug,SPLIL,40,66.67,133.33,183.46,38.42,20.19,50.46,65.56,-4.49,37.03
25th Aug,GOKUL,40,-66.67,-110.15,-118.84,-121.95,-120.72,-146.07,-148.35,-126.54,44.37
25th Aug,GENCON,39.98,-66.67,-83.40,-138.89,-86.90,-77.49,8.48,39.68,45.79,44.02
25th Aug,PTL,39.88,66.67,-12.42,61.09,-2.03,-60.35,-56.87,-22.64,-13.98,40.52
25th Aug,INCREDIBLE,39.85,66.67,-2.47,29.03,-44.70,-79.96,-32.93,16.91,8.81,42.68
25th Aug,TIRUPATIFL,39.83,-66.67,-26.59,54.70,18.40,-14.19,28.89,51.11,22.14,38.15
25th Aug,IT,39.60,66.67,85.61,138.87,28.81,-46.63,-32.32,-19.59,-46.89,36.98
25th Aug,ITBEES,39.54,66.67,99.75,127.53,15.02,-53.24,-37.66,-24.52,-50.49,40.33
25th Aug,ITIETF,39.45,66.67,119.16,145.27,28.04,-46.45,-33.24,-20.06,-47.55,37.84
25th Aug,NEXT30ADD,39.20,66.67,25.17,83.78,111.71,78.79,91.18,84.76,NaN,39.28
25th Aug,PFS,39.17,-66.67,-133.33,14.31,-53.23,-57.42,20.60,46.27,54.69,40.71
25th Aug,NSLNISP,39.09,66.67,-51.29,-12.14,25.88,3.53,28.99,51.47,39.87,38.45
25th Aug,SNXT30BEES,39,-66.67,-60.76,46.60,69.66,NaN,NaN,NaN,NaN,39.19
25th Aug,MEDICO,39,-66.67,-112.36,-98.11,-80.09,-73.57,-89.17,-109.27,-112.90,38.15
25th Aug,BSE500IETF,39,-66.67,-133.33,24.29,-25.95,-44.37,15.77,46.94,60.54,39.70
25th Aug,JAIPURKURT,38.94,-66.67,-99.71,-161.50,-209.27,-234.02,-216.36,-165.86,-150.49,42.23
25th Aug,TECH,38.73,66.67,122.54,150.05,22.32,-48.55,-35.01,-22.52,-49.17,38.86
25th Aug,CENTRUM,38.70,-66.67,38.02,86.46,0.603,65.06,86.50,98.42,116.69,37.08
25th Aug,SBGLP,38.62,-66.67,-75.58,-107.24,-166.28,-143.86,-120.81,-27.90,-45.76,44.90
25th Aug,DGCONTENT,38.45,66.67,80.00,22.90,-36.18,-87.12,-63.14,-66.66,-81.10,41.26
25th Aug,RAJSREESUG,38.44,66.67,-58.57,-82.79,-115.42,-171.39,-195.35,-129.58,-136.85,42.13
25th Aug,PATELENG,38.44,-66.67,-108.51,-26.99,6.86,-61.57,-87.73,-97.49,-95.01,37.25
25th Aug,IOB,38.21,66.67,69.25,89.45,32.26,-4.55,11.05,-15.82,-42.92,36.79
25th Aug,ORIENTCER,38.20,66.67,-50.00,-82.51,-88.00,-9.69,22.22,50.38,16.01,42.57
25th Aug,HDFCNIFIT,38.08,66.67,103.73,143.17,22.52,-48.70,-35.58,-22.43,-49.14,35.66
25th Aug,MOLOWVOL,38.02,-66.67,-118.18,66.47,55.98,43.31,73.67,75.34,87.49,36.76
25th Aug,PIONEEREMB,37.93,66.67,81.61,29.21,-63.01,-109.49,-137.37,-102.59,-104.55,42.28
25th Aug,ITETF,37.72,66.67,113.55,149.24,30.36,-43.08,-30.31,-16.96,-45.22,35.86
25th Aug,VLEGOV,37.69,66.67,17.05,-63.10,-141.70,-154.37,-153.78,-101.17,-73.26,41.16
25th Aug,GENSOL,37.68,-66.67,-98.37,-130.67,-151.08,-120.77,-69.73,-64.98,-71.84,41.93
25th Aug,SUTLEJTEX,37.65,-66.67,-100.41,-6.55,-82.59,-110.20,-94.36,-66.36,-72.57,40.07
25th Aug,MCLEODRUSS,37.61,-66.67,-41.60,-5.50,-33.61,33.78,55.85,63.99,46.53,40.60
25th Aug,ITETFADD,37.60,66.67,133.33,152.52,22.60,-48.70,-35.46,-23.11,-49.73,35.80
25th Aug,HDFCBSE500,37.09,66.67,84.85,66.67,-16.77,-17.13,28.38,54.45,67.78,37.71
25th Aug,INDTERRAIN,36.50,-66.67,-84.30,21.67,-52.59,-72.39,-36.66,1.05,-20.36,39.29
25th Aug,PENINLAND,36.46,-66.67,-91.98,-119.25,-70.36,30.23,58.87,85.27,71.38,40.45
25th Aug,PRUDMOULI,36.40,-66.67,-133.33,-145.52,-114.68,-64.64,-76.35,-89.40,-94.75,44.31
25th Aug,DEN,36.39,-66.67,-80.72,33.88,-55.97,-51.56,8.92,38.58,26.21,37.68
25th Aug,GOLDENTOBC,36.25,-66.67,-110.77,10.75,92.22,43.43,54.76,25.90,-21.61,37.86
25th Aug,VIPCLOTHNG,36.21,-66.67,-126.79,-96.94,-129.90,-193.49,-130.18,-26.50,-33.43,39.48
25th Aug,DAMODARIND,36.15,66.67,133.33,101.23,-16.60,-22.80,28.72,51.76,40.38,39.04
25th Aug,AROGRANITE,36.11,66.67,66.32,-27.85,-81.42,-132.24,-64.30,-42.57,-59.19,34.85
25th Aug,JINDWORLD,35.93,-66.67,-75.58,-59.46,-88.00,-89.71,-112.43,-139.71,-151.50,38.73
25th Aug,CENTRALBK,35.62,-66.67,-89.24,-103.35,-82.87,-113.41,-101.64,-85.35,-76.77,36.66
25th Aug,MOHITIND,34.89,66.67,-38.71,-22.74,77.16,143.40,137.95,145.02,127.71,32.86
25th Aug,CIFL,34.75,-66.67,-113.41,39.84,-27.31,-76.69,-85.49,NaN,NaN,36.34
25th Aug,KOHINOOR,34.63,-66.67,-133.33,-165.01,-40.94,-76.03,-84.29,-25.40,-34.73,35.50
25th Aug,GROWWRAIL,34.57,-66.67,-132.46,-47.29,-80.72,-125.15,-94.61,-48.84,NaN,36.41
25th Aug,USK,33.64,-66.67,-96.39,-70.75,-160.58,-158.54,-182.26,-185.68,-120.78,36.84
25th Aug,NIFTY100EW,33.58,66.67,-17.75,63.62,106.01,86.90,102.12,NaN,NaN,32.00
25th Aug,WILLAMAGOR,33.50,66.67,-44.44,-48.85,-89.41,-27.68,31.87,54.62,47.03,32.94
25th Aug,ARFIN,33.50,66.67,-62.55,-88.32,NaN,NaN,NaN,NaN,NaN,37.70
25th Aug,ATLANTAA,33.44,66.67,38.95,-30.59,-71.06,-104.98,-105.35,-31.10,-47.51,37.19
25th Aug,COASTCORP,33.25,-66.67,-120.40,-32.07,-96.87,-135.32,-158.73,-153.48,-127.92,35.64
25th Aug,ALLCARGO,33.19,-66.67,-113.45,-95.16,-122.77,-102.20,5.81,27.89,-5.39,35.74
25th Aug,TREL,33,-66.67,-117.14,-163.55,-93.05,-83.46,-82.65,-40.70,-30.59,35.25
25th Aug,DIGIDRIVE,32.99,66.67,129.41,113.71,101.43,142.92,63.72,82.90,17.98,34.71
25th Aug,MIRZAINT,32.90,-66.67,-82.13,-83.33,-48.58,24.92,53.81,75.27,41.88,35.75
25th Aug,KCPSUGIND,32.72,66.67,82.92,93.12,-21.49,-79.03,-101.52,-114.35,-110.76,33.04
25th Aug,PEARLPOLY,32.65,-66.67,-107.09,-39.25,-0.581,46.57,70.36,85.69,67.77,36.63
25th Aug,HINDCON,32.64,66.67,-34.30,-30.44,-89.98,-139.47,-155.68,-94.59,-99.07,34.93
25th Aug,IL&FSENGG,32.40,-66.67,-133.33,-156.82,-133.66,-131.75,-106.93,-98.84,-114.18,36.77
25th Aug,SAMPANN,32.19,66.67,58.63,16.40,44.51,91.14,88.86,105.71,55.92,33.77
25th Aug,MSPL,32.06,66.67,-44.12,-12.00,-47.00,48.05,77.90,104.25,61.56,34.41
25th Aug,INDBANK,32.05,-66.67,-132.55,-103.91,-108.56,-134.97,-106.37,-35.53,-52.31,34.32
25th Aug,SBINEQWETF,32,-66.67,-84.31,50.70,80.97,60.04,86.69,79.30,90.62,32.09
